date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:28:09	177312/177312	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:26:40%20GMT	https://hadafplay.com/hay-sultan-episode-10-with-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/hay-sultan-episode-10-with-urdu-subtitles/index.html	(from https://hadafplay.com/hay-sultan/)
18:28:10	177242/177242	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:26:41%20GMT	https://hadafplay.com/hay-sultan-episode-9-with-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/hay-sultan-episode-9-with-urdu-subtitles/index.html	(from https://hadafplay.com/hay-sultan/)
18:28:10	177403/177403	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:26:45%20GMT	https://hadafplay.com/hay-sultan-episode-8-urdu/	C:/My%20Web%20Sites/atif/hadafplay.com/hay-sultan-episode-8-urdu/index.html	(from https://hadafplay.com/hay-sultan/)
18:28:11	3963/3963	U-----	200	untouched ('')	image/jpeg	etag:%22f7b-65edd741-1fba;;;%22	https://hadafplay.com/wp-content/uploads/2024/03/Hay-Sultan-Episode-11-With-Urdu-Subtitles.jpg	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2024/03/Hay-Sultan-Episode-11-With-Urdu-Subtitles.jpg	(from https://hadafplay.com/hay-sultan/)
18:28:11	254280/254280	U-----	200	untouched ('')	image/png	etag:%223e148-650b0dd8-237fc2;;;%22	https://hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-10-With-Urdu-Subtitles-768x463.png	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-10-With-Urdu-Subtitles-768x463.png	(from https://hadafplay.com/hay-sultan/)
18:28:11	347200/347200	U-----	200	untouched ('')	image/png	etag:%2254c40-650b0d12-23809a;;;%22	https://hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-9-With-Urdu-Subtitles-768x463.png	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-9-With-Urdu-Subtitles-768x463.png	(from https://hadafplay.com/hay-sultan/)
18:28:15	177337/177337	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:26:47%20GMT	https://hadafplay.com/hay-sultan-episode-6-with-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/hay-sultan-episode-6-with-urdu-subtitles/index.html	(from https://hadafplay.com/hay-sultan/)
18:28:16	177215/177215	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:26:46%20GMT	https://hadafplay.com/hay-sultan-episode-7-with-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/hay-sultan-episode-7-with-urdu-subtitles/index.html	(from https://hadafplay.com/hay-sultan/)
18:28:16	177761/177761	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:26:51%20GMT	https://hadafplay.com/hay-sultan-episode-5-with-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/hay-sultan-episode-5-with-urdu-subtitles/index.html	(from https://hadafplay.com/hay-sultan/)
18:28:16	221189/221189	U-----	200	untouched ('')	image/png	etag:%2236005-650b0c10-238057;;;%22	https://hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-8-With-Urdu-Subtitles-768x463.png	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-8-With-Urdu-Subtitles-768x463.png	(from https://hadafplay.com/hay-sultan/)
18:28:16	236654/236654	U-----	200	untouched ('')	image/png	etag:%2239c6e-650b0af1-238094;;;%22	https://hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-7-With-Urdu-Subtitles-768x463.png	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-7-With-Urdu-Subtitles-768x463.png	(from https://hadafplay.com/hay-sultan/)
18:28:16	365262/365262	U-----	200	untouched ('')	image/png	etag:%22592ce-650b09ee-2380f0;;;%22	https://hadafplay.com/wp-content/uploads/2023/09/haysultan6urduhd-768x432.png	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/09/haysultan6urduhd-768x432.png	(from https://hadafplay.com/hay-sultan/)
18:28:19	177013/177013	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:26:52%20GMT	https://hadafplay.com/hay-sultan-episode-4-urdu/	C:/My%20Web%20Sites/atif/hadafplay.com/hay-sultan-episode-4-urdu/index.html	(from https://hadafplay.com/hay-sultan/)
18:28:20	177691/177691	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:26:52%20GMT	https://hadafplay.com/hay-sultan-episode-3-with-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/hay-sultan-episode-3-with-urdu-subtitles/index.html	(from https://hadafplay.com/hay-sultan/)
18:28:20	225025/225025	U-----	200	untouched ('')	image/png	etag:%2236f01-650b0810-237fb2;;;%22	https://hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-5-With-Urdu-Subtitles-768x463.png	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-5-With-Urdu-Subtitles-768x463.png	(from https://hadafplay.com/hay-sultan/)
18:28:21	177983/177983	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:26:55%20GMT	https://hadafplay.com/hay-sultan-episode-2-with-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/hay-sultan-episode-2-with-urdu-subtitles/index.html	(from https://hadafplay.com/hay-sultan/)
18:28:21	4944/4944	U-----	200	untouched ('')	image/jpeg	etag:%221350-650b06e5-238129;;;%22	https://hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-4-With-Urdu-Subtitles.jpg	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-4-With-Urdu-Subtitles.jpg	(from https://hadafplay.com/hay-sultan/)
18:28:21	3578/3578	U-----	200	untouched ('')	image/jpeg	etag:%22dfa-65043527-237f88;;;%22	https://hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-3-With-Urdu-Subtitles.jpg	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-3-With-Urdu-Subtitles.jpg	(from https://hadafplay.com/hay-sultan/)
18:28:25	178015/178015	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:26:56%20GMT	https://hadafplay.com/hay-sultan-episode-1-in-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/hay-sultan-episode-1-in-urdu-subtitles/index.html	(from https://hadafplay.com/hay-sultan/)
18:28:25	15950/15950	U-----	200	untouched ('')	image/jpeg	etag:%223e4e-65043527-23813e;;;%22	https://hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-2-With-Urdu-Subtitles.jpg	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-2-With-Urdu-Subtitles.jpg	(from https://hadafplay.com/hay-sultan/)
18:28:26	19258/19258	U-----	200	untouched ('')	image/webp	etag:%224b3a-65043527-237f60;;;%22	https://hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-1-With-Urdu-Subtitles--768x463.webp	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/09/Hay-Sultan-Episode-1-With-Urdu-Subtitles--768x463.webp	(from https://hadafplay.com/hay-sultan/)
18:28:26	18845/18845	U--M-Z	200	updated ('OK')	application/json	date:Sun,%2031%20Mar%202024%2013:26:57%20GMT	https://hadafplay.com/wp-json/wp/v2/pages/1653	C:/My%20Web%20Sites/atif/hadafplay.com/wp-json/wp/v2/pages/1653.json	(from https://hadafplay.com/kizil-elma/)
18:28:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2013:27:01%20GMT	https://hadafplay.com/?p=1653	C:/My%20Web%20Sites/atif/hadafplay.com/index553d.html	(from https://hadafplay.com/kizil-elma/)
18:28:29	2218/2218	U--M-Z	200	updated ('OK')	application/json	date:Sun,%2031%20Mar%202024%2013:27:01%20GMT	https://hadafplay.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhadafplay.com%2Fkizil-elma%2F	C:/My%20Web%20Sites/atif/hadafplay.com/wp-json/oembed/1.0/embedd5ee.json	(from https://hadafplay.com/kizil-elma/)
18:28:31	162429/162429	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:27:02%20GMT	https://hadafplay.com/kizil-elma-episode-3-with-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/kizil-elma-episode-3-with-urdu-subtitles/index.html	(from https://hadafplay.com/kizil-elma/)
18:28:32	162466/162466	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:27:05%20GMT	https://hadafplay.com/kizil-elma-episode-2-with-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/kizil-elma-episode-2-with-urdu-subtitles/index.html	(from https://hadafplay.com/kizil-elma/)
18:28:32	162682/162682	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:27:07%20GMT	https://hadafplay.com/kizil-elma-episode-1-with-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/kizil-elma-episode-1-with-urdu-subtitles/index.html	(from https://hadafplay.com/kizil-elma/)
18:28:32	2388/2388	U--M-Z	200	updated ('OK')	text/xml	date:Sun,%2031%20Mar%202024%2013:27:01%20GMT	https://hadafplay.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhadafplay.com%2Fkizil-elma%2F&format=xml	C:/My%20Web%20Sites/atif/hadafplay.com/wp-json/oembed/1.0/embed3d4b	(from https://hadafplay.com/kizil-elma/)
18:28:36	77833/77833	U-----	200	untouched ('')	image/png	etag:%2213009-65043527-237f8a;;;%22	https://hadafplay.com/wp-content/uploads/2023/09/Kizil-Elma-Episode-3-With-urdu-Subtitles.png	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/09/Kizil-Elma-Episode-3-With-urdu-Subtitles.png	(from https://hadafplay.com/kizil-elma/)
18:28:41	125105/125105	U-----	200	untouched ('')	image/jpeg	etag:%221e8b1-65043527-238017;;;%22	https://hadafplay.com/wp-content/uploads/2023/09/Kizil-Elma-Episode-2-With-urdu-Subtitles.jpg	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/09/Kizil-Elma-Episode-2-With-urdu-Subtitles.jpg	(from https://hadafplay.com/kizil-elma/)
18:28:42	28308/28308	U-----	200	untouched ('')	image/webp	etag:%226e94-65043527-237ff2;;;%22	https://hadafplay.com/wp-content/uploads/2023/09/Kizil-Elma-Episode-1-With-urdu-Subtitles-.webp	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/09/Kizil-Elma-Episode-1-With-urdu-Subtitles-.webp	(from https://hadafplay.com/kizil-elma/)
18:28:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2013:27:13%20GMT	https://hadafplay.com/?p=1651	C:/My%20Web%20Sites/atif/hadafplay.com/indexd15f.html	(from https://hadafplay.com/ibn-e-sina/)
18:28:42	20790/20790	U--M-Z	200	updated ('OK')	application/json	date:Sun,%2031%20Mar%202024%2013:27:08%20GMT	https://hadafplay.com/wp-json/wp/v2/pages/1651	C:/My%20Web%20Sites/atif/hadafplay.com/wp-json/wp/v2/pages/1651.json	(from https://hadafplay.com/ibn-e-sina/)
18:28:46	165429/165429	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:27:17%20GMT	https://hadafplay.com/ibn-sina-episode-4-with-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/ibn-sina-episode-4-with-urdu-subtitles/index.html	(from https://hadafplay.com/ibn-e-sina/)
18:28:46	2200/2200	U--M-Z	200	updated ('OK')	application/json	date:Sun,%2031%20Mar%202024%2013:27:17%20GMT	https://hadafplay.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhadafplay.com%2Fibn-e-sina%2F	C:/My%20Web%20Sites/atif/hadafplay.com/wp-json/oembed/1.0/embed1185.json	(from https://hadafplay.com/ibn-e-sina/)
18:28:47	13110/13110	U-----	200	untouched ('')	image/jpeg	etag:%223336-65113e95-23800f;;;%22	https://hadafplay.com/wp-content/uploads/2023/09/Ibn-Sina-Episode-4-With-Urdu-Subtitles.jpg	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/09/Ibn-Sina-Episode-4-With-Urdu-Subtitles.jpg	(from https://hadafplay.com/ibn-e-sina/)
18:28:47	167721/167721	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:27:22%20GMT	https://hadafplay.com/ibn-sina-episode-3-with-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/ibn-sina-episode-3-with-urdu-subtitles/index.html	(from https://hadafplay.com/ibn-e-sina/)
18:28:48	167266/167266	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:27:22%20GMT	https://hadafplay.com/ibn-sina-episode-2-with-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/ibn-sina-episode-2-with-urdu-subtitles/index.html	(from https://hadafplay.com/ibn-e-sina/)
18:28:51	166320/166320	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:27:23%20GMT	https://hadafplay.com/ibn-sina-episode-1-with-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/ibn-sina-episode-1-with-urdu-subtitles/index.html	(from https://hadafplay.com/ibn-e-sina/)
18:29:06	2370/2370	U--M-Z	200	updated ('OK')	text/xml	date:Sun,%2031%20Mar%202024%2013:27:17%20GMT	https://hadafplay.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhadafplay.com%2Fibn-e-sina%2F&format=xml	C:/My%20Web%20Sites/atif/hadafplay.com/wp-json/oembed/1.0/embeda70b	(from https://hadafplay.com/ibn-e-sina/)
18:29:07	10067/10067	U-----	200	untouched ('')	image/jpeg	etag:%222753-65043527-237f8c;;;%22	https://hadafplay.com/wp-content/uploads/2023/09/Ibn-Sina-Episode-2-with-Urdu-Subtitles.jpg	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/09/Ibn-Sina-Episode-2-with-Urdu-Subtitles.jpg	(from https://hadafplay.com/ibn-e-sina/)
18:29:07	67706/67706	U-----	200	untouched ('')	image/jpeg	etag:%221087a-65043527-2380f8;;;%22	https://hadafplay.com/wp-content/uploads/2023/09/Ibn-Sina-Episode-3-with-Urdu-Subtitles.jpg	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/09/Ibn-Sina-Episode-3-with-Urdu-Subtitles.jpg	(from https://hadafplay.com/ibn-e-sina/)
18:29:07	40416/40416	U-----	200	untouched ('')	image/webp	etag:%229de0-65043527-237fe9;;;%22	https://hadafplay.com/wp-content/uploads/2023/09/Ibn-Sina-Episode-1-with-Urdu-Subtitles--768x432.webp	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/09/Ibn-Sina-Episode-1-with-Urdu-Subtitles--768x432.webp	(from https://hadafplay.com/ibn-e-sina/)
18:29:07	170891/170891	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:27:42%20GMT	https://hadafplay.com/barbaroslar-urdu/	C:/My%20Web%20Sites/atif/hadafplay.com/barbaroslar-urdu/index.html	(from https://hadafplay.com/barbaroslar/)
18:30:12	938/938	U-----	200	untouched ('')	application/rss+xml	etag:%227537986c024e4c7b38ed6a450cdb8779%22	https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/feed/	C:/My%20Web%20Sites/atif/hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/feed/index.html	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:13	996/996	U-----	200	untouched ('OK')	text/css	etag:W/%223e4-65043528-278042;br%22	https://hadafplay.com/wp-content/themes/kadence/assets/css/related-posts.min.css?ver=1.1.43	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/themes/kadence/assets/css/related-posts.minefb1.css	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:13	3789/3789	U-----	200	untouched ('OK')	text/css	etag:W/%22ecd-65f1ba95-431384;br%22	https://hadafplay.com/wp-content/plugins/kadence-blocks/dist/style-blocks-countdown.css?ver=3.2.26	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/plugins/kadence-blocks/dist/style-blocks-countdown2c74.css	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:13	9097/9097	U-----	200	untouched ('OK')	text/css	etag:W/%222389-65043528-278044;br%22	https://hadafplay.com/wp-content/themes/kadence/assets/css/kadence-splide.min.css?ver=1.1.43	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/themes/kadence/assets/css/kadence-splide.minefb1.css	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:14	2797/2797	U--M-Z	200	updated ('OK')	application/json	date:Sun,%2031%20Mar%202024%2013:28:49%20GMT	https://hadafplay.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhadafplay.com%2Fselahaddin-eyyubi-episode-19-with-urdu-subtitles%2F	C:/My%20Web%20Sites/atif/hadafplay.com/wp-json/oembed/1.0/embed7cd1.json	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:14	22041/22041	U--M-Z	200	updated ('OK')	application/json	date:Sun,%2031%20Mar%202024%2013:28:49%20GMT	https://hadafplay.com/wp-json/wp/v2/posts/2987	C:/My%20Web%20Sites/atif/hadafplay.com/wp-json/wp/v2/posts/2987.json	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:16	3005/3005	U--M-Z	200	updated ('OK')	text/xml	date:Sun,%2031%20Mar%202024%2013:28:50%20GMT	https://hadafplay.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhadafplay.com%2Fselahaddin-eyyubi-episode-19-with-urdu-subtitles%2F&format=xml	C:/My%20Web%20Sites/atif/hadafplay.com/wp-json/oembed/1.0/embed9259	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:20	146888/146888	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:28:49%20GMT	https://hadafplay.com/tag/selahaddin-eyyubi-episode-19-with-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/tag/selahaddin-eyyubi-episode-19-with-urdu-subtitles/index.html	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:21	181280/181280	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:28:51%20GMT	https://hadafplay.com/selahaddin-eyyubi-episdode-15-with-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/selahaddin-eyyubi-episdode-15-with-urdu-subtitles/index.html	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:21	133719/133719	U-----	200	untouched ('')	image/jpeg	etag:%2220a57-66090f65-50d;;;%22	https://hadafplay.com/wp-content/uploads/2024/03/Selahaddin-Eyyubi-Episode-19-With-Urdu-Subtitles.jpg	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2024/03/Selahaddin-Eyyubi-Episode-19-With-Urdu-Subtitles.jpg	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:21	67188/67188	U-----	200	untouched ('')	image/jpeg	etag:%2210674-65e5b6dd-37305a;;;%22	https://hadafplay.com/wp-content/uploads/2024/03/Selahaddin-Eyyubi-Episdode-15-With-Urdu-Subtitles-768x512.jpg	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2024/03/Selahaddin-Eyyubi-Episdode-15-With-Urdu-Subtitles-768x512.jpg	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2013:28:51%20GMT	https://hadafplay.com/?p=2987	C:/My%20Web%20Sites/atif/hadafplay.com/index3ae6.html	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:26	181581/181581	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:28:57%20GMT	https://hadafplay.com/selahaddin-eyyubi-episode-2-in-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/selahaddin-eyyubi-episode-2-in-urdu-subtitles/index.html	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:27	180414/180414	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:28:57%20GMT	https://hadafplay.com/eyyubi-episode-7-urdu/	C:/My%20Web%20Sites/atif/hadafplay.com/eyyubi-episode-7-urdu/index.html	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:28	180774/180774	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:29:02%20GMT	https://hadafplay.com/selahaddin-eyyubi-episode-10-urdu-subtitles/	C:/My%20Web%20Sites/atif/hadafplay.com/selahaddin-eyyubi-episode-10-urdu-subtitles/index.html	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:29	40409/40409	U-----	200	untouched ('')	image/jpeg	etag:%229dd9-655bf090-237f31;;;%22	https://hadafplay.com/wp-content/uploads/2023/11/Selahaddin-Eyyubi-Episode-2-With-urdu-Subtitles.jpg	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/11/Selahaddin-Eyyubi-Episode-2-With-urdu-Subtitles.jpg	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:29	56649/56649	U-----	200	untouched ('')	image/jpeg	etag:%22dd49-6592c468-333216;;;%22	https://hadafplay.com/wp-content/uploads/2024/01/Selahaddin-Eyyubi-Episode-7-With-Urdu-Subtitles-min-1-768x432.jpg	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2024/01/Selahaddin-Eyyubi-Episode-7-With-Urdu-Subtitles-min-1-768x432.jpg	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:29	31922/31922	U-----	200	untouched ('')	image/webp	etag:%227cb2-65b7cf9d-4c63;;;%22	https://hadafplay.com/wp-content/uploads/2024/01/Selahaddin-Eyyubi-Episode-10-With-Urdu-Subtitles.webp	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2024/01/Selahaddin-Eyyubi-Episode-10-With-Urdu-Subtitles.webp	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:31	180695/180695	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:29:04%20GMT	https://hadafplay.com/selahaddin-eyyubi-episode-6/	C:/My%20Web%20Sites/atif/hadafplay.com/selahaddin-eyyubi-episode-6/index.html	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:33	180709/180709	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:29:05%20GMT	https://hadafplay.com/selahaddin-eyyubi-episode-12-in-urdu/	C:/My%20Web%20Sites/atif/hadafplay.com/selahaddin-eyyubi-episode-12-in-urdu/index.html	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:33	56160/56160	U-----	200	untouched ('')	image/jpeg	etag:%22db60-65899142-2762b9;;;%22	https://hadafplay.com/wp-content/uploads/2023/12/Selahaddin-Eyyubi-Episode-6-With-Urdu-Subtitles-768x432.jpg	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2023/12/Selahaddin-Eyyubi-Episode-6-With-Urdu-Subtitles-768x432.jpg	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:33	30544/30544	U-----	200	untouched ('')	image/webp	etag:%227750-65cb50d6-334ab5;;;%22	https://hadafplay.com/wp-content/uploads/2024/02/Selahaddin-Eyyubi-Episode-12-With-Urdu-Subtitles-768x431.webp	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/uploads/2024/02/Selahaddin-Eyyubi-Episode-12-With-Urdu-Subtitles-768x431.webp	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:33	2981/2981	U--M-Z	200	updated ('OK')	application/x-javascript	etag:%22ba5-6250dc46-23795c;gz%22	https://hadafplay.com/wp-includes/js/comment-reply.min.js?ver=6.4.3	C:/My%20Web%20Sites/atif/hadafplay.com/wp-includes/js/comment-reply.min84fc.js	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:37	176173/176173	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2013:29:09%20GMT	https://hadafplay.com/category/kudus-fatih-selahaddin-eyyubi/page/2/	C:/My%20Web%20Sites/atif/hadafplay.com/category/kudus-fatih-selahaddin-eyyubi/page/2/index.html	(from https://hadafplay.com/category/kudus-fatih-selahaddin-eyyubi/)
18:30:38	11771/11771	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%222dfb-65f1ba95-46e10f;br%22	https://hadafplay.com/wp-content/plugins/kadence-blocks/includes/assets/js/kb-countdown.min.js?ver=3.2.26	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/plugins/kadence-blocks/includes/assets/js/kb-countdown.min2c74.js	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:38	29764/29764	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%227444-65043528-277fc7;br%22	https://hadafplay.com/wp-content/themes/kadence/assets/js/splide.min.js?ver=1.1.43	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/themes/kadence/assets/js/splide.minefb1.js	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:30:38	2429/2429	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2297d-65043528-277fbc;br%22	https://hadafplay.com/wp-content/themes/kadence/assets/js/splide-init.min.js?ver=1.1.43	C:/My%20Web%20Sites/atif/hadafplay.com/wp-content/themes/kadence/assets/js/splide-init.minefb1.js	(from https://hadafplay.com/selahaddin-eyyubi-episode-19-with-urdu-subtitles/)
18:31:17	83689/83689	U-----	200	untouched ('')	application/rss+xml	etag:%227537986c024e4c7b38ed6a450cdb8779%22	https://hadafplay.com/category/kudus-fatih-selahaddin-eyyubi/feed/	C:/My%20Web%20Sites/atif/hadafplay.com/category/kudus-fatih-selahaddin-eyyubi/feed/index.html	(from https://hadafplay.com/category/kudus-fatih-selahaddin-eyyubi/)
